invoice_id,stock_code,product_category,unit_price,quantity,customer_id,id,first_name,last_name,email,gender
2767,JO116QP5,Toys,93.15,40,234,234,Mariann,Oguz,moguz6h@naver.com,F
2768,Z81H7VR7,Books,10.16,3,168,168,Hort,Arnold,harnold4n@google.co.uk,M
2769,PFAUBAV3,Automotive,92.82,38,76,76,Bili,Franckton,bfranckton23@github.io,F
2770,8CVHDV5E,Grocery,125.27,68,153,153,Ferrell,Barrowcliff,fbarrowcliff48@vimeo.com,M
2771,23ECRF3W,Clothing,106.90,50,194,194,Romy,Johnsson,rjohnsson5d@guardian.co.uk,F
2772,305F4T9I,Music,63.26,24,211,211,Blinni,Robertson,brobertson5u@baidu.com,F
2773,CAZRWJ21,Home,75.97,10,34,34,Aurelea,Paterson,apatersonx@goo.ne.jp,F
2774,J7V4Q58I,Music,64.13,79,161,161,Temple,Beaves,tbeaves4g@msu.edu,M
2775,XPZN67PP,Grocery,18.60,7,136,136,Urban,Boorer,uboorer3r@infoseek.co.jp,M
2776,6UTPHUXI,Computers,54.94,80,185,185,Bianca,Topper,btopper54@tmall.com,F
2777,ZE9ODMHR,Movies,85.75,14,121,121,Ottilie,Maffeo,omaffeo3c@un.org,F
2778,MKX5E91U,Movies,42.26,88,8,8,Stephine,Cogzell,scogzell7@dmoz.org,F
2779,PI83XXCS,Beauty,73.83,80,127,127,Randie,Litzmann,rlitzmann3i@usatoday.com,F
2780,X69CXJIX,Tools,143.78,96,160,160,Kary,Castagno,kcastagno4f@networkadvertising.org,F
2781,4AJCGAAZ,Toys,85.11,70,44,44,Maje,Hairsnape,mhairsnape17@comsenz.com,M
2782,7YSBCODN,Grocery,122.39,49,15,15,Almire,Guice,aguicee@diigo.com,F
2783,8L64RQRB,Baby,139.26,78,63,63,Jo,Bysshe,jbysshe1q@icq.com,F
2784,S7I333ME,Jewelry,24.97,49,249,249,Edie,Honeywood,ehoneywood6w@hud.gov,F
2785,WMY24EWY,Garden,88.93,74,3,3,Kiele,McQuaker,kmcquaker2@ca.gov,F
2786,3R5PPH4U,Home,71.09,28,245,245,Ichabod,Cully,icully6s@mapquest.com,M
2787,W1W3LMF7,Clothing,52.47,84,125,125,Carree,MacAiline,cmacailine3g@telegraph.co.uk,F
2788,B4VXBY31,Industrial,138.35,88,110,110,Georges,Sinfield,gsinfield31@about.me,M
2789,0ZXO8XF0,Games,27.51,41,124,124,Jedidiah,Duinkerk,jduinkerk3f@bing.com,M
2790,PY553Y59,Health,142.61,12,55,55,Gage,Melsome,gmelsome1i@google.es,M
2791,HDUOHWSM,Sports,9.27,63,107,107,Boigie,Resdale,bresdale2y@is.gd,M
2792,904FUGVJ,Music,63.52,43,243,243,Arlen,De Cruz,adecruz6q@google.cn,M
2793,DN5GII4T,Movies,46.74,64,88,88,Kyle,Sawney,ksawney2f@si.edu,F
2794,QCRJAQL3,Music,111.07,62,146,146,Gard,Youens,gyouens41@csmonitor.com,M
2795,PF7ZM6KK,Jewelry,68.43,69,15,15,Almire,Guice,aguicee@diigo.com,F
2796,Q7BET2P1,Books,50.44,34,123,123,Ardra,Hawford,ahawford3e@wufoo.com,F
2797,XDDCU94D,Grocery,139.03,66,107,107,Boigie,Resdale,bresdale2y@is.gd,M
2798,EX7LYJKF,Kids,106.91,9,135,135,Issi,Crimmins,icrimmins3q@photobucket.com,F
2799,DG2LDR10,Games,66.92,11,71,71,Aleksandr,Cavalier,acavalier1y@amazon.com,M
2800,S93QVYN4,Jewelry,7.97,23,210,210,Budd,Seekings,bseekings5t@gnu.org,M
2801,6QWGPD4K,Baby,132.58,95,249,249,Edie,Honeywood,ehoneywood6w@hud.gov,F
2802,MBS2VUDH,Tools,80.72,72,17,17,Jerrome,Shambrook,jshambrookg@ustream.tv,M
2803,6VXPLLOA,Industrial,118.08,57,52,52,Constantin,Simmonds,csimmonds1f@homestead.com,M
2804,BDAQA1CA,Music,111.73,20,73,73,Shawn,Kleehuhler,skleehuhler20@google.com.br,F
2805,TPOFMPXW,Outdoors,48.24,58,27,27,Olag,Kindread,okindreadq@statcounter.com,M
2806,L8LGQ7ZW,Books,116.84,10,161,161,Temple,Beaves,tbeaves4g@msu.edu,M
2807,CM2YJGI0,Garden,95.60,11,49,49,Salomone,Hitcham,shitcham1c@wix.com,M
2808,4MFUP1AG,Toys,66.72,89,55,55,Gage,Melsome,gmelsome1i@google.es,M
2809,917T46K5,Outdoors,143.85,30,66,66,Gib,Spearman,gspearman1t@hostgator.com,M
2810,N6W9RQMG,Shoes,112.09,40,116,116,Vincents,Cutill,vcutill37@berkeley.edu,M
2811,U2G3VJDM,Electronics,82.59,73,113,113,Agustin,Guterson,aguterson34@princeton.edu,M
2812,1NEIA2QH,Books,146.92,25,233,233,Jesselyn,Deeming,jdeeming6g@canalblog.com,F
2813,FYMGSMW4,Automotive,38.40,37,181,181,Luke,Treby,ltreby50@ft.com,M
2814,VH4OH5U2,Jewelry,103.05,6,57,57,Tedda,Bounde,tbounde1k@example.com,F
2815,O39QWQ0T,Kids,16.99,58,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
2816,2HHF17PZ,Kids,74.04,72,10,10,Karrah,Cunah,kcunah9@feedburner.com,F
2817,9GRD6SCX,Garden,46.82,1,166,166,Heddi,Condliffe,hcondliffe4l@house.gov,F
2818,MES9U06N,Outdoors,146.77,2,77,77,Drusy,Dalbey,ddalbey24@ebay.co.uk,F
2819,R4M12NWA,Kids,57.45,86,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
2820,I5NCCGW3,Home,75.61,17,166,166,Heddi,Condliffe,hcondliffe4l@house.gov,F
2821,IUI48729,Shoes,113.48,39,215,215,Jedediah,Camelli,jcamelli5y@foxnews.com,M
2822,FYDALTBZ,Garden,65.24,81,114,114,Bard,Maciejewski,bmaciejewski35@blogs.com,M
2823,WLCHTZJ1,Grocery,67.67,54,234,234,Mariann,Oguz,moguz6h@naver.com,F
2824,M9S1A536,Industrial,75.70,71,93,93,Jacky,Lanceley,jlanceley2k@psu.edu,F
2825,YYKY5AXE,Movies,135.44,54,200,200,Kayle,Iskowicz,kiskowicz5j@elegantthemes.com,F
2826,IWMA49D6,Tools,146.76,4,19,19,Russell,Filoniere,rfilonierei@amazon.de,M
2827,R6B894Z7,Shoes,100.55,14,106,106,Gabbi,Gribben,ggribben2x@php.net,F
2828,7T9H2DAB,Outdoors,107.01,89,43,43,Dynah,Petchey,dpetchey16@prnewswire.com,F
2829,OVIMOXBZ,Tools,65.76,74,78,78,Moritz,Maylott,mmaylott25@google.pl,M
2830,3Z7CRJ70,Grocery,75.71,24,102,102,Penelopa,Barnsdall,pbarnsdall2t@msu.edu,F
2831,FMJIEZ7N,Jewelry,107.87,82,109,109,Terrence,Tinmouth,ttinmouth30@cdbaby.com,M
2832,TOGBHQNG,Health,55.11,59,232,232,Sebastian,Eggleston,seggleston6f@list-manage.com,M
2833,48KBWXIV,Tools,76.82,44,162,162,Dante,Demaine,ddemaine4h@amazon.co.jp,M
2834,S8CBQW0N,Industrial,33.27,40,188,188,Nadiya,Eldredge,neldredge57@bloomberg.com,F
2835,VV8UR3YS,Clothing,44.77,15,124,124,Jedidiah,Duinkerk,jduinkerk3f@bing.com,M
2836,SM7JPOSK,Kids,46.56,74,95,95,Nehemiah,Myott,nmyott2m@wikimedia.org,M
2837,LT5FPKWS,Garden,146.44,86,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
2838,I4WF7T4C,Electronics,148.50,46,57,57,Tedda,Bounde,tbounde1k@example.com,F
2839,YRJ9O1ZR,Music,11.60,59,202,202,Salaidh,De Ruggero,sderuggero5l@howstuffworks.com,F
2840,MS4KQO3R,Computers,100.79,86,52,52,Constantin,Simmonds,csimmonds1f@homestead.com,M
2841,34UWARQG,Beauty,119.91,88,83,83,Tynan,Averies,taveries2a@pen.io,M
2842,WKEIC8LL,Jewelry,13.55,32,111,111,Mina,McLice,mmclice32@moonfruit.com,F
2843,YF1GL6NW,Industrial,27.59,31,21,21,Nicolais,Andreone,nandreonek@eventbrite.com,M
2844,YB3NBUHQ,Home,130.48,99,208,208,Jessy,Olijve,jolijve5r@microsoft.com,F
2845,994VGTOS,Music,96.81,31,244,244,Colby,Pinnijar,cpinnijar6r@facebook.com,M
2846,0K7TB5BA,Grocery,78.92,50,54,54,Biron,Gandar,bgandar1h@nationalgeographic.com,M
2847,4Z95QJGH,Books,131.93,10,155,155,Gabe,Lissenden,glissenden4a@miibeian.gov.cn,M
2848,ZI5JCFQW,Toys,47.72,14,177,177,Morgen,Desporte,mdesporte4w@ameblo.jp,M
2849,VJ3MSXEL,Grocery,95.61,83,85,85,Joana,Bercevelo,jbercevelo2c@berkeley.edu,F
2850,A7ULFAUS,Grocery,27.67,7,226,226,Tremaine,Marchello,tmarchello69@huffingtonpost.com,M
2851,0OMBE3RW,Computers,77.46,95,48,48,Ira,Scothron,iscothron1b@ehow.com,F
2852,TNBZ428P,Jewelry,25.89,4,217,217,Alta,Bernardin,abernardin60@theglobeandmail.com,F
2853,BZ4J8BEK,Shoes,16.10,31,205,205,Javier,Willmett,jwillmett5o@people.com.cn,M
2854,G4587891,Home,118.25,12,202,202,Salaidh,De Ruggero,sderuggero5l@howstuffworks.com,F
2855,6F0LQ3D8,Beauty,127.01,69,105,105,Elizabet,Paskins,epaskins2w@techcrunch.com,F
2856,9HR62T1H,Industrial,104.88,36,156,156,Rosanne,Bool,rbool4b@umich.edu,F
2857,D1WUTW7L,Garden,33.99,9,33,33,Keenan,Scorthorne,kscorthornew@multiply.com,M
2858,8T7OI8XN,Toys,59.31,46,31,31,Evvie,Greedy,egreedyu@sun.com,F
2859,RXP68XBJ,Clothing,132.62,98,74,74,Saxe,Faltin,sfaltin21@nyu.edu,M
2860,ZSRW8N2U,Movies,134.56,68,61,61,Ilyssa,Hanlin,ihanlin1o@mysql.com,F
2861,PW28CFB6,Books,53.23,54,22,22,Leeanne,Turbefield,lturbefieldl@i2i.jp,F
2862,3UECNPHE,Tools,93.51,20,218,218,Hewe,Thing,hthing61@oakley.com,M
2863,J3DSG6LV,Sports,20.21,49,113,113,Agustin,Guterson,aguterson34@princeton.edu,M
2864,0JKF0P4S,Shoes,100.57,33,140,140,Ameline,Gionettitti,agionettitti3v@virginia.edu,F
2865,YGQA9WIY,Grocery,131.31,2,62,62,Esmeralda,Thirwell,ethirwell1p@ebay.com,F
2866,QTUHGHG8,Sports,136.04,50,17,17,Jerrome,Shambrook,jshambrookg@ustream.tv,M
2867,3XXUA1YZ,Music,102.47,97,247,247,Cleon,Hargrove,chargrove6u@stumbleupon.com,M
2868,BPKOCZR2,Electronics,50.60,21,170,170,Gustave,Scown,gscown4p@dot.gov,M
2869,IR34O4EL,Shoes,27.94,43,84,84,Whitman,Orrill,worrill2b@nytimes.com,M
2870,NLDU4K54,Electronics,98.49,15,83,83,Tynan,Averies,taveries2a@pen.io,M
2871,1COFW4QO,Movies,14.97,99,94,94,Jordan,Griffiths,jgriffiths2l@myspace.com,M
2872,FH6RO5XD,Games,38.68,42,204,204,Yorker,Dufaire,ydufaire5n@hostgator.com,M
2873,ZVEPK9D8,Home,11.86,92,78,78,Moritz,Maylott,mmaylott25@google.pl,M
2874,M9490GB3,Industrial,51.86,85,126,126,Kenon,Altham,kaltham3h@fastcompany.com,M
2875,X3O9ABEN,Shoes,112.66,78,223,223,Peyter,Floweth,pfloweth66@cdc.gov,M
2876,R17O9WZW,Tools,64.18,39,48,48,Ira,Scothron,iscothron1b@ehow.com,F
2877,MPAZXN5P,Toys,52.07,43,163,163,Dael,Chown,dchown4i@cisco.com,F
2878,NPG3QG7L,Home,46.39,56,93,93,Jacky,Lanceley,jlanceley2k@psu.edu,F
2879,2A3IG2PX,Garden,80.40,58,232,232,Sebastian,Eggleston,seggleston6f@list-manage.com,M
2880,5SN5IX46,Computers,108.71,52,210,210,Budd,Seekings,bseekings5t@gnu.org,M
2881,VMD1SLTP,Garden,44.45,92,125,125,Carree,MacAiline,cmacailine3g@telegraph.co.uk,F
2882,WF4JVDOQ,Industrial,128.60,10,197,197,Andie,Khoter,akhoter5g@rakuten.co.jp,F
2883,NOE9OLGA,Beauty,110.75,30,151,151,Monah,Quick,mquick46@t.co,F
2884,V8I6MWB1,Tools,114.11,43,104,104,Hewet,Ruggs,hruggs2v@youtu.be,M
2885,0ZLWCXV1,Movies,60.76,35,27,27,Olag,Kindread,okindreadq@statcounter.com,M
2886,0KJOSYL1,Kids,114.16,63,122,122,Rosina,Tawton,rtawton3d@psu.edu,F
2887,0Y5NHOQJ,Jewelry,10.80,16,195,195,Bathsheba,Coppins,bcoppins5e@oaic.gov.au,F
2888,6ADQAZVP,Games,125.28,74,218,218,Hewe,Thing,hthing61@oakley.com,M
2889,54EVX2PC,Movies,113.49,31,222,222,Kylie,Allen,kallen65@sourceforge.net,M
2890,LQ5HRC7K,Books,34.48,75,199,199,Roz,MacCook,rmaccook5i@seesaa.net,F
2891,VK9LP2MZ,Industrial,119.93,15,65,65,Farrell,Telling,ftelling1s@eventbrite.com,M
2892,S909PCAL,Sports,78.54,92,8,8,Stephine,Cogzell,scogzell7@dmoz.org,F
2893,ZGRNPZPX,Industrial,141.12,91,93,93,Jacky,Lanceley,jlanceley2k@psu.edu,F
2894,6S5NYX1Z,Grocery,52.83,90,167,167,Felice,Barszczewski,fbarszczewski4m@creativecommons.org,M
2895,D4AZ5MZG,Beauty,46.44,70,182,182,Ula,Goodliff,ugoodliff51@barnesandnoble.com,F
2896,T9XNC8II,Movies,140.97,61,230,230,Lefty,Ogus,logus6d@ask.com,M
2897,19ZWS0OX,Jewelry,64.53,78,129,129,Berenice,Trillo,btrillo3k@bbc.co.uk,F
2898,23EDB7SC,Electronics,92.65,60,205,205,Javier,Willmett,jwillmett5o@people.com.cn,M
2899,BSRZW5T5,Baby,132.04,10,34,34,Aurelea,Paterson,apatersonx@goo.ne.jp,F
2900,I76OXQTP,Tools,90.30,66,106,106,Gabbi,Gribben,ggribben2x@php.net,F
2901,47NJ33I1,Games,37.31,76,42,42,Karen,Jura,kjura15@wunderground.com,F
2902,QTFEF15A,Toys,79.06,95,185,185,Bianca,Topper,btopper54@tmall.com,F
2903,R2DNK5KL,Home,72.67,15,76,76,Bili,Franckton,bfranckton23@github.io,F
2904,07B33CH1,Health,55.13,93,197,197,Andie,Khoter,akhoter5g@rakuten.co.jp,F
2905,9UL4110N,Kids,17.64,80,186,186,Corty,Standingford,cstandingford55@yellowbook.com,M
2906,3UH2O45L,Books,145.53,83,138,138,Arabelle,Yoskowitz,ayoskowitz3t@nps.gov,F
2907,UJJKCH14,Industrial,86.64,43,43,43,Dynah,Petchey,dpetchey16@prnewswire.com,F
2908,6KUEU8XC,Sports,99.44,92,126,126,Kenon,Altham,kaltham3h@fastcompany.com,M
2909,MKQAEGK5,Tools,104.39,16,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
2910,9JAL2HR3,Toys,49.76,54,22,22,Leeanne,Turbefield,lturbefieldl@i2i.jp,F
2911,580URPGQ,Automotive,10.76,80,198,198,Kiley,Baribal,kbaribal5h@webmd.com,M
2912,L3LROA9W,Baby,85.31,46,222,222,Kylie,Allen,kallen65@sourceforge.net,M
2913,GSF31NQX,Music,122.18,38,85,85,Joana,Bercevelo,jbercevelo2c@berkeley.edu,F
2914,2UI4NJ2V,Tools,14.25,32,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
2915,E245GCGS,Clothing,33.06,78,250,250,Monte,Rowlett,mrowlett6x@friendfeed.com,M
2916,VML3KO61,Industrial,18.71,4,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
2917,TVFNFXUY,Toys,35.94,99,198,198,Kiley,Baribal,kbaribal5h@webmd.com,M
2918,EQ52WT3K,Tools,62.93,30,209,209,Zerk,Kaine,zkaine5s@elpais.com,M
2919,M985D66V,Music,120.39,59,227,227,Bondie,Adlem,badlem6a@smh.com.au,M
2920,R6RCVVVT,Baby,116.68,13,205,205,Javier,Willmett,jwillmett5o@people.com.cn,M
2921,WGCJOT2D,Automotive,118.13,76,243,243,Arlen,De Cruz,adecruz6q@google.cn,M
2922,VOZZNP0F,Shoes,46.84,23,192,192,Robinia,Wagg,rwagg5b@angelfire.com,F
2923,S1MJEJPS,Grocery,107.74,1,139,139,Guendolen,Whether,gwhether3u@delicious.com,F
2924,Y4KX68BY,Automotive,82.96,2,44,44,Maje,Hairsnape,mhairsnape17@comsenz.com,M
2925,2FLFG6LW,Movies,119.53,90,56,56,Tristan,Messer,tmesser1j@infoseek.co.jp,M
2926,UJT4IMFB,Automotive,100.89,80,70,70,Baily,Kwietek,bkwietek1x@shutterfly.com,M
2927,M0ZJSUCL,Baby,33.06,27,76,76,Bili,Franckton,bfranckton23@github.io,F
2928,IN8PI9SL,Clothing,113.13,60,2,2,Clair,Creaney,ccreaney1@dion.ne.jp,F
2929,T1I8M9KF,Movies,17.41,70,75,75,Cassandry,Fellnee,cfellnee22@mayoclinic.com,F
2930,91E7VE3D,Kids,43.97,94,191,191,Lizzie,Aitchinson,laitchinson5a@digg.com,F
2931,3JXPLXNH,Jewelry,12.45,40,85,85,Joana,Bercevelo,jbercevelo2c@berkeley.edu,F
2932,BZ9ODM4C,Kids,9.44,7,78,78,Moritz,Maylott,mmaylott25@google.pl,M
2933,LC1Y4QSW,Tools,117.15,40,246,246,Kaitlynn,Leatham,kleatham6t@amazon.com,F
2934,NO4LMSC0,Movies,121.66,56,230,230,Lefty,Ogus,logus6d@ask.com,M
2935,1J3W19XN,Industrial,129.39,8,73,73,Shawn,Kleehuhler,skleehuhler20@google.com.br,F
2936,EM5TM464,Clothing,62.68,98,48,48,Ira,Scothron,iscothron1b@ehow.com,F
2937,3KH6VNOB,Books,36.99,42,60,60,Jody,Redmell,jredmell1n@360.cn,F
2938,I9WWG9P0,Grocery,65.61,2,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
2939,DKMUBBT2,Outdoors,105.65,50,150,150,Barthel,Isaak,bisaak45@freewebs.com,M
2940,RLJ395ZW,Books,18.49,98,141,141,Henka,Carrivick,hcarrivick3w@wordpress.com,F
2941,6M1FJSIH,Clothing,128.65,87,230,230,Lefty,Ogus,logus6d@ask.com,M
2942,8E96QOIA,Health,96.93,36,128,128,Lissie,Beranek,lberanek3j@shop-pro.jp,F
2943,JCSB2VKJ,Clothing,71.43,90,63,63,Jo,Bysshe,jbysshe1q@icq.com,F
2944,43QOX5JD,Music,144.71,33,72,72,Shellysheldon,Fahrenbacher,sfahrenbacher1z@huffingtonpost.com,M
2945,J0HHO50U,Sports,62.05,98,81,81,Adolphus,Bunford,abunford28@stanford.edu,M
2946,P5EQFWYO,Jewelry,40.57,35,63,63,Jo,Bysshe,jbysshe1q@icq.com,F
2947,O6A1HGQF,Movies,147.76,35,25,25,Malena,Chapelhow,mchapelhowo@google.com.au,F
2948,YAHQJAIH,Books,19.32,74,191,191,Lizzie,Aitchinson,laitchinson5a@digg.com,F
2949,L7VPC6UH,Shoes,101.44,76,174,174,Letty,Gridley,lgridley4t@bluehost.com,F
2950,ESLH3YL7,Music,143.29,99,69,69,Ree,Semken,rsemken1w@t-online.de,F
2951,4IPDTOZ6,Industrial,6.01,40,126,126,Kenon,Altham,kaltham3h@fastcompany.com,M
2952,1RBN72A8,Movies,134.96,95,131,131,Dwayne,Baumber,dbaumber3m@scribd.com,M
2953,0JDA6M2U,Movies,88.47,18,108,108,Traver,Morris,tmorris2z@state.gov,M
2954,MY0ODYII,Garden,118.32,6,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
2955,VA4MEPPS,Shoes,138.66,61,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
2956,NNKMN9I4,Automotive,145.38,35,107,107,Boigie,Resdale,bresdale2y@is.gd,M
2957,JLIE9I5B,Beauty,92.15,64,50,50,Sonia,Berger,sberger1d@arstechnica.com,F
2958,P77B9XNJ,Sports,19.23,43,126,126,Kenon,Altham,kaltham3h@fastcompany.com,M
2959,T5LF8OWP,Movies,83.90,52,71,71,Aleksandr,Cavalier,acavalier1y@amazon.com,M
2960,YAGGH9UJ,Music,102.26,59,231,231,Quentin,Foard,qfoard6e@imgur.com,M
2961,2RJ55DFD,Books,51.38,24,203,203,Leland,Flook,lflook5m@barnesandnoble.com,F
2962,UWJ7HIA4,Baby,43.12,12,99,99,Alva,Cornbill,acornbill2q@sina.com.cn,M
2963,V3YHD81P,Games,5.93,50,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
2964,Y27HAQUV,Kids,64.32,92,97,97,Trenton,Tarburn,ttarburn2o@1und1.de,M
2965,1YMXAAC9,Baby,21.55,1,147,147,Charley,McCollum,cmccollum42@about.com,M
2966,K1K28Y83,Beauty,64.93,7,101,101,Zorine,Towson,ztowson2s@symantec.com,F
2967,NR440CK8,Sports,121.85,57,109,109,Terrence,Tinmouth,ttinmouth30@cdbaby.com,M
2968,PT9L6194,Clothing,72.52,35,112,112,Burnaby,Trotman,btrotman33@loc.gov,M
2969,NPCIEOPD,Grocery,104.32,89,195,195,Bathsheba,Coppins,bcoppins5e@oaic.gov.au,F
2970,QZ28DLH7,Games,72.43,96,137,137,Hermon,Skitral,hskitral3s@mail.ru,M
2971,5RFL5TJL,Automotive,136.65,85,17,17,Jerrome,Shambrook,jshambrookg@ustream.tv,M
2972,OBVPLIAC,Music,64.79,53,26,26,Willamina,Calles,wcallesp@ted.com,F
2973,F9BBLFWQ,Kids,54.04,41,161,161,Temple,Beaves,tbeaves4g@msu.edu,M
2974,WW0I1XW0,Games,26.09,70,144,144,Adria,Miners,aminers3z@comsenz.com,F
2975,GAVCQFXB,Clothing,142.87,59,193,193,Shane,Argontt,sargontt5c@stumbleupon.com,M
2976,XO0380NB,Electronics,81.03,42,172,172,Charmian,Duding,cduding4r@hugedomains.com,F
2977,MNISTHPG,Home,49.26,70,174,174,Letty,Gridley,lgridley4t@bluehost.com,F
2978,NHSBDGW5,Automotive,24.23,40,188,188,Nadiya,Eldredge,neldredge57@bloomberg.com,F
2979,TYSD3VTR,Books,112.34,13,93,93,Jacky,Lanceley,jlanceley2k@psu.edu,F
2980,JNXRVIF0,Toys,118.72,79,188,188,Nadiya,Eldredge,neldredge57@bloomberg.com,F
2981,77UDKFGM,Electronics,132.56,15,96,96,Bobbie,Leet,bleet2n@acquirethisname.com,F
2982,NHHBJPHJ,Clothing,129.72,22,114,114,Bard,Maciejewski,bmaciejewski35@blogs.com,M
2983,W316OAXV,Electronics,50.37,12,112,112,Burnaby,Trotman,btrotman33@loc.gov,M
2984,4S7X12XB,Industrial,143.13,94,29,29,Jobey,De'Vere - Hunt,jdeverehunts@sfgate.com,F
2985,YFVR3V23,Health,55.32,32,196,196,Alec,Hanretty,ahanretty5f@webeden.co.uk,M
2986,UOYMK88K,Tools,23.23,78,168,168,Hort,Arnold,harnold4n@google.co.uk,M
2987,UGMTNGGG,Automotive,144.41,26,171,171,Clare,Coggan,ccoggan4q@mapy.cz,M
2988,ADH4HX7D,Games,36.92,54,103,103,Abey,Fortescue,afortescue2u@samsung.com,M
2989,SGLAVX3E,Movies,80.27,11,112,112,Burnaby,Trotman,btrotman33@loc.gov,M
2990,YGIGZR3B,Outdoors,126.61,18,124,124,Jedidiah,Duinkerk,jduinkerk3f@bing.com,M
2991,66V80J6Q,Health,101.55,42,10,10,Karrah,Cunah,kcunah9@feedburner.com,F
2992,3LJF4ZQM,Jewelry,51.40,86,158,158,Tiffanie,Karlicek,tkarlicek4d@soup.io,F
2993,2WC44DH9,Health,109.18,51,46,46,Devondra,Stock,dstock19@nationalgeographic.com,F
2994,DFLZIVZ3,Industrial,32.87,82,140,140,Ameline,Gionettitti,agionettitti3v@virginia.edu,F
2995,KPXQCUPP,Shoes,119.91,64,165,165,Erick,Peggrem,epeggrem4k@dropbox.com,M
2996,BOHHYM40,Grocery,79.33,18,92,92,Melisa,McCardle,mmccardle2j@youku.com,F
2997,6SPI2G98,Grocery,53.83,51,159,159,Ben,Heinritz,bheinritz4e@slate.com,M
2998,ZHDYXRJH,Games,96.69,21,50,50,Sonia,Berger,sberger1d@arstechnica.com,F
2999,COHKOGVK,Health,146.22,50,246,246,Kaitlynn,Leatham,kleatham6t@amazon.com,F
3000,O08WWRKD,Automotive,118.88,53,7,7,Prince,Jozwiak,pjozwiak6@slideshare.net,M
3001,HWLNKJW2,Outdoors,9.54,64,12,12,Alvie,Hulls,ahullsb@studiopress.com,M
3002,45GMR3MZ,Automotive,5.94,4,133,133,Guglielmo,Viger,gviger3o@moonfruit.com,M
3003,T66RETFR,Toys,80.07,84,49,49,Salomone,Hitcham,shitcham1c@wix.com,M
3004,VRFSURFQ,Home,59.90,59,228,228,Lydia,Hollyar,lhollyar6b@flavors.me,F
3005,VSQFUZCE,Jewelry,75.62,50,184,184,Prentice,Bossom,pbossom53@examiner.com,M
3006,BF4RLGOC,Automotive,45.49,31,215,215,Jedediah,Camelli,jcamelli5y@foxnews.com,M
3007,DWFFK0OL,Clothing,7.34,46,35,35,Winnie,Hannaway,whannawayy@microsoft.com,M
3008,CHOLN4AT,Automotive,112.51,38,177,177,Morgen,Desporte,mdesporte4w@ameblo.jp,M
3009,GAAUWTZ3,Automotive,66.82,49,17,17,Jerrome,Shambrook,jshambrookg@ustream.tv,M
3010,1SS9NJ9K,Electronics,98.77,68,81,81,Adolphus,Bunford,abunford28@stanford.edu,M
3011,NDZG97KF,Movies,58.79,20,98,98,Gayla,Ashwell,gashwell2p@sfgate.com,F
3012,132GF5KU,Music,93.89,34,231,231,Quentin,Foard,qfoard6e@imgur.com,M
3013,WQTVJFVD,Sports,31.60,74,61,61,Ilyssa,Hanlin,ihanlin1o@mysql.com,F
3014,ZKS41NB5,Clothing,10.96,82,37,37,Clayson,Manuely,cmanuely10@google.pl,M
3015,EGT0JUUJ,Computers,92.57,28,235,235,Winna,Ashelford,washelford6i@comcast.net,F
3016,57Y8KW1B,Games,133.94,84,162,162,Dante,Demaine,ddemaine4h@amazon.co.jp,M
3017,ARI7H7F1,Shoes,133.10,59,1,1,Traver,Jakubovitch,tjakubovitch0@aol.com,M
3018,EL1XTSST,Music,123.94,42,117,117,Clarisse,Parell,cparell38@newyorker.com,F
3019,83D6B18W,Books,87.04,20,242,242,Durante,Feacham,dfeacham6p@mysql.com,M
3020,WXTC7PUL,Tools,36.12,68,112,112,Burnaby,Trotman,btrotman33@loc.gov,M
3021,1RSKFCX7,Computers,83.21,11,180,180,Clary,Linnett,clinnett4z@cpanel.net,F
3022,18PUBYX9,Beauty,123.14,37,116,116,Vincents,Cutill,vcutill37@berkeley.edu,M
3023,AW9KE0YW,Computers,73.36,85,218,218,Hewe,Thing,hthing61@oakley.com,M
3024,MO0C0K03,Movies,146.86,35,235,235,Winna,Ashelford,washelford6i@comcast.net,F
3025,MOWEQ4TD,Toys,43.82,23,57,57,Tedda,Bounde,tbounde1k@example.com,F
3026,G9UTWHK8,Grocery,100.09,12,89,89,Gus,Wilne,gwilne2g@arstechnica.com,F
3027,EGDFZ7LO,Beauty,10.07,52,89,89,Gus,Wilne,gwilne2g@arstechnica.com,F
3028,3ESX6VEB,Garden,30.00,56,217,217,Alta,Bernardin,abernardin60@theglobeandmail.com,F
3029,GW8I9YHX,Jewelry,91.35,46,150,150,Barthel,Isaak,bisaak45@freewebs.com,M
3030,0S9DFZKQ,Industrial,26.86,13,197,197,Andie,Khoter,akhoter5g@rakuten.co.jp,F
3031,LAFO6LC4,Toys,145.86,98,110,110,Georges,Sinfield,gsinfield31@about.me,M
3032,F3PG7J2A,Outdoors,83.80,61,36,36,Morris,Straneo,mstraneoz@rambler.ru,M
